"term","frequency","density","occurrence"
"modem",28,0.000386313465783664,0.028
"ports",17,0.000234547461368653,0.018
"pppoe",10,0.000137969094922737,0.008
"regards",17,0.000234547461368653,0.034
"router",14,0.000193156732891832,0.014
"speedtouch",2,2.75938189845475e-05,0.002
"stack",2,2.75938189845475e-05,0.004
"tells",5,6.89845474613687e-05,0.01
"values",2,2.75938189845475e-05,0.004
"vci",1,1.37969094922737e-05,0.002
"vin",3,4.13907284768212e-05,0.006
"wish",15,0.000206953642384106,0.02
"advantage",24,0.00033112582781457,0.044
"atlantic",4,5.51876379690949e-05,0.008
"bjork",1,1.37969094922737e-05,0.002
"business",84,0.00115894039735099,0.07
"capita",3,4.13907284768212e-05,0.006
"connections",12,0.000165562913907285,0.022
"cultural",3,4.13907284768212e-05,0.006
"curious",2,2.75938189845475e-05,0.004
"curiousity",1,1.37969094922737e-05,0.002
"dark",18,0.000248344370860927,0.028
"distinction",11,0.000151766004415011,0.02
"distraction",3,4.13907284768212e-05,0.006
"downloading",3,4.13907284768212e-05,0.006
"dust",1,1.37969094922737e-05,0.002
"eirikur",13,0.000179359823399558,0.024
"example",41,0.000565673289183223,0.062
"expanse",1,1.37969094922737e-05,0.002
"farm",4,5.51876379690949e-05,0.006
"fascination",1,1.37969094922737e-05,0.002
"fiber",5,6.89845474613687e-05,0.01
"gary",21,0.000289735099337748,0.04
"garym",15,0.000206953642384106,0.03
"hallgrimsson",6,8.27814569536424e-05,0.012
"hectares",1,1.37969094922737e-05,0.002
"hundred",7,9.65783664459161e-05,0.014
"iceland",6,8.27814569536424e-05,0.006
"island",4,5.51876379690949e-05,0.008
"lawrence",20,0.000275938189845475,0.04
"lead",4,5.51876379690949e-05,0.008
"leads",2,2.75938189845475e-05,0.004
"locked",7,9.65783664459161e-05,0.01
"mad",4,5.51876379690949e-05,0.008
"massive",5,6.89845474613687e-05,0.01
"measured",1,1.37969094922737e-05,0.002
"mostly",23,0.000317328918322296,0.038
"murphy",20,0.000275938189845475,0.04
"pablo",13,0.000179359823399558,0.026
"penetration",1,1.37969094922737e-05,0.002
"picasso",13,0.000179359823399558,0.026
"rest",14,0.000193156732891832,0.028
"ringed",3,4.13907284768212e-05,0.006
"rivers",1,1.37969094922737e-05,0.002
"rock",5,6.89845474613687e-05,0.01
"sask",1,1.37969094922737e-05,0.002
"saskatchewan",1,1.37969094922737e-05,0.002
"saturation",4,5.51876379690949e-05,0.006
"scientist",2,2.75938189845475e-05,0.004
"shared",7,9.65783664459161e-05,0.01
"sizes",1,1.37969094922737e-05,0.002
"teledyn",28,0.000386313465783664,0.028
"teledynamics",13,0.000179359823399558,0.026
"telephone",5,6.89845474613687e-05,0.01
"thousand",8,0.00011037527593819,0.01
"ultra",2,2.75938189845475e-05,0.004
"useless",18,0.000248344370860927,0.036
"videos",4,5.51876379690949e-05,0.008
"watching",5,6.89845474613687e-05,0.008
"writes",32,0.000441501103752759,0.06
"akd",1,1.37969094922737e-05,0.002
"alphie",1,1.37969094922737e-05,0.002
"book",17,0.000234547461368653,0.022
"bunch",9,0.000124172185430464,0.018
"colums",2,2.75938189845475e-05,0.004
"csd",1,1.37969094922737e-05,0.002
"dewdney",3,4.13907284768212e-05,0.004
"dougy",2,2.75938189845475e-05,0.004
"dug",5,6.89845474613687e-05,0.01
"faculty",2,2.75938189845475e-05,0.004
"goodens",2,2.75938189845475e-05,0.004
"hoffstadler",2,2.75938189845475e-05,0.004
"homemade",1,1.37969094922737e-05,0.002
"homunculids",1,1.37969094922737e-05,0.002
"index",12,0.000165562913907285,0.02
"name",56,0.000772626931567329,0.05
"omega",1,1.37969094922737e-05,0.002
"omnibus",2,2.75938189845475e-05,0.004
"ontario",1,1.37969094922737e-05,0.002
"programming",19,0.000262141280353201,0.022
"recreations",5,6.89845474613687e-05,0.006
"ross",6,8.27814569536424e-05,0.012
"sci",3,4.13907284768212e-05,0.006
"turing",2,2.75938189845475e-05,0.004
"uwo",1,1.37969094922737e-05,0.002
"vat",1,1.37969094922737e-05,0.002
"absent",3,4.13907284768212e-05,0.006
"absolutely",12,0.000165562913907285,0.022
"afford",2,2.75938189845475e-05,0.004
"agree",14,0.000193156732891832,0.022
"amavisd",1,1.37969094922737e-05,0.002
"anyway",31,0.000427704194260486,0.052
"assign",2,2.75938189845475e-05,0.004
"assigning",2,2.75938189845475e-05,0.004
"base",9,0.000124172185430464,0.016
"basis",5,6.89845474613687e-05,0.01
"battle",6,8.27814569536424e-05,0.01
"bear",1,1.37969094922737e-05,0.002
"becomes",9,0.000124172185430464,0.018
"benefit",20,0.000275938189845475,0.026
"bring",4,5.51876379690949e-05,0.006
"cease",1,1.37969094922737e-05,0.002
"charge",8,0.00011037527593819,0.016
"clever",3,4.13907284768212e-05,0.006
"clueless",2,2.75938189845475e-05,0.004
"collect",3,4.13907284768212e-05,0.006
"comfortable",2,2.75938189845475e-05,0.004
"consider",15,0.000206953642384106,0.028
"consist",1,1.37969094922737e-05,0.002
"conversely",1,1.37969094922737e-05,0.002
"copyright",30,0.000413907284768212,0.024
"coup",1,1.37969094922737e-05,0.002
"couple",23,0.000317328918322296,0.046
"craig",2,2.75938189845475e-05,0.004
"daniel",4,5.51876379690949e-05,0.006
"dankohn",1,1.37969094922737e-05,0.002
"desist",1,1.37969094922737e-05,0.002
"discussion",3,4.13907284768212e-05,0.006
"drop",8,0.00011037527593819,0.012
"drumming",1,1.37969094922737e-05,0.002
"effectively",4,5.51876379690949e-05,0.006
"either",31,0.000427704194260486,0.05
"eliminating",1,1.37969094922737e-05,0.002
"enforced",1,1.37969094922737e-05,0.002
"everybody",8,0.00011037527593819,0.016
"everyone",30,0.000413907284768212,0.056
"expense",6,8.27814569536424e-05,0.012
"factor",5,6.89845474613687e-05,0.01
"fails",9,0.000124172185430464,0.016
"fee",3,4.13907284768212e-05,0.004
"filters",2,2.75938189845475e-05,0.004
"focus",6,8.27814569536424e-05,0.01
"forced",9,0.000124172185430464,0.018
"forging",1,1.37969094922737e-05,0.002
"fps",1,1.37969094922737e-05,0.002
"frequently",6,8.27814569536424e-05,0.012
"geek",8,0.00011037527593819,0.016
"habeas",12,0.000165562913907285,0.002
"habeus",1,1.37969094922737e-05,0.002
"hallikainen",1,1.37969094922737e-05,0.002
"harold",1,1.37969094922737e-05,0.002
"heaven",5,6.89845474613687e-05,0.01
"hil",1,1.37969094922737e-05,0.002
"imo",5,6.89845474613687e-05,0.008
"incarnations",1,1.37969094922737e-05,0.002
"incentive",3,4.13907284768212e-05,0.004
"include",22,0.000303532008830022,0.038
"income",3,4.13907284768212e-05,0.004
"increasingly",14,0.000193156732891832,0.014
"indirectly",1,1.37969094922737e-05,0.002
"infringement",5,6.89845474613687e-05,0.004
"installation",3,4.13907284768212e-05,0.006
"justin",17,0.000234547461368653,0.026
"kohn",1,1.37969094922737e-05,0.002
"latter",2,2.75938189845475e-05,0.004
"lawsuits",8,0.00011037527593819,0.008
"lawyer",7,9.65783664459161e-05,0.008
"legit",1,1.37969094922737e-05,0.002
"letters",1,1.37969094922737e-05,0.002
"license",5,6.89845474613687e-05,0.008
"licensing",4,5.51876379690949e-05,0.008
"localize",1,1.37969094922737e-05,0.002
"lockergnome",1,1.37969094922737e-05,0.002
"loosely",2,2.75938189845475e-05,0.004
"mason",6,8.27814569536424e-05,0.01
"mimedefang",1,1.37969094922737e-05,0.002
"mom",2,2.75938189845475e-05,0.004
"moncur",1,1.37969094922737e-05,0.002
"monopolized",1,1.37969094922737e-05,0.002
"mta",1,1.37969094922737e-05,0.002
"needs",35,0.000482891832229581,0.062
"newsletters",6,8.27814569536424e-05,0.006
"nobody",8,0.00011037527593819,0.012
"often",50,0.000689845474613687,0.066
"otherwise",7,9.65783664459161e-05,0.014
"pay",38,0.000524282560706402,0.06
"paying",9,0.000124172185430464,0.014
"place",29,0.000400110375275938,0.056
"plugins",8,0.00011037527593819,0.008
"points",15,0.000206953642384106,0.028
"policing",2,2.75938189845475e-05,0.004
"pops",1,1.37969094922737e-05,0.002
"positive",3,4.13907284768212e-05,0.006
"postage",1,1.37969094922737e-05,0.002
"priced",1,1.37969094922737e-05,0.002
"privilege",2,2.75938189845475e-05,0.004
"pull",6,8.27814569536424e-05,0.012
"purpose",4,5.51876379690949e-05,0.008
"questionable",2,2.75938189845475e-05,0.004
"quinlan",1,1.37969094922737e-05,0.002
"reject",3,4.13907284768212e-05,0.006
"remove",33,0.000455298013245033,0.052
"rights",27,0.000372516556291391,0.026
"score",5,6.89845474613687e-05,0.004
"scorers",1,1.37969094922737e-05,0.002
"scores",3,4.13907284768212e-05,0.002
"scoring",2,2.75938189845475e-05,0.002
"sell",43,0.00059326710816777,0.07
"serious",12,0.000165562913907285,0.02
"several",20,0.000275938189845475,0.032
"show",37,0.000510485651214128,0.044
"smtp",1,1.37969094922737e-05,0.002
"spammers",5,6.89845474613687e-05,0.002
"stamps",1,1.37969094922737e-05,0.002
"start",35,0.000482891832229581,0.052
"sue",2,2.75938189845475e-05,0.004
"suing",5,6.89845474613687e-05,0.008
"supporting",3,4.13907284768212e-05,0.006
"tagged",1,1.37969094922737e-05,0.002
"term",15,0.000206953642384106,0.024
"thinkgeek",8,0.00011037527593819,0.008
"threatening",2,2.75938189845475e-05,0.004
"threshold",5,6.89845474613687e-05,0.006
"thresholds",1,1.37969094922737e-05,0.002
"topic",4,5.51876379690949e-05,0.006
"trademark",2,2.75938189845475e-05,0.004
"unless",20,0.000275938189845475,0.038
"vehicle",5,6.89845474613687e-05,0.01
"violators",1,1.37969094922737e-05,0.002
"warrant",1,1.37969094922737e-05,0.002
"widespread",6,8.27814569536424e-05,0.012
"zero",1,1.37969094922737e-05,0.002
"directory",31,0.000427704194260486,0.038
"filename",3,4.13907284768212e-05,0.006
"zgrep",2,2.75938189845475e-05,0.004
"csuvbakkhl",1,1.37969094922737e-05,0.002
"eberaujuqivjo",1,1.37969094922737e-05,0.002
"echo",8,0.00011037527593819,0.01
"elegant",1,1.37969094922737e-05,0.002
"enigmail",2,2.75938189845475e-05,0.004
"fileyouwant",1,1.37969094922737e-05,0.002
"grep",4,5.51876379690949e-05,0.008
"hlfsoozqzcmrtuyegsfyqpafwudjofpatmsyxbbhxsecw",1,1.37969094922737e-05,0.002
"igzzbdfwmynawb",1,1.37969094922737e-05,0.002
"iqevawubpwamahbxyzzsabaqh",1,1.37969094922737e-05,0.002
"ireybrgpsitdolu",1,1.37969094922737e-05,0.002
"kycm",1,1.37969094922737e-05,0.002
"lfnwshwpdqolcat",1,1.37969094922737e-05,0.002
"maccarthy",4,5.51876379690949e-05,0.008
"mbichybftevcqubxtcamowjpmv",1,1.37969094922737e-05,0.002
"mozdev",2,2.75938189845475e-05,0.004
"mozilla",3,4.13907284768212e-05,0.006
"nxxakkv",1,1.37969094922737e-05,0.002
"omyqcugcezkalktyzueoprhlreaicuglmmechtuzovef",1,1.37969094922737e-05,0.002
"personal",20,0.000275938189845475,0.038
"qqgavnujjuwgdaycrqdvzanhkcfkdbba",1,1.37969094922737e-05,0.002
"rrlzysmiuydrypduuxtablvsdcppwsqy",1,1.37969094922737e-05,0.002
"signed",9,0.000124172185430464,0.018
"solutions",10,0.000137969094922737,0.018
"unzip",1,1.37969094922737e-05,0.002
"waider",28,0.000386313465783664,0.018
"wxphnihbs",1,1.37969094922737e-05,0.002
"xmgdulgrufbpcoxiudfrexzzdojt",1,1.37969094922737e-05,0.002
"zips",1,1.37969094922737e-05,0.002
"bits",12,0.000165562913907285,0.02
"bzimage",1,1.37969094922737e-05,0.002
"cisco",1,1.37969094922737e-05,0.002
"colin",6,8.27814569536424e-05,0.01
"conf",5,6.89845474613687e-05,0.008
"console",5,6.89845474613687e-05,0.004
"cos",1,1.37969094922737e-05,0.002
"design",20,0.000275938189845475,0.024
"everyhting",1,1.37969094922737e-05,0.002
"following",36,0.000496688741721854,0.052
"grub",3,4.13907284768212e-05,0.004
"inflexibly",1,1.37969094922737e-05,0.002
"keepo",1,1.37969094922737e-05,0.002
"linus",1,1.37969094922737e-05,0.002
"mainly",8,0.00011037527593819,0.016
"religion",3,4.13907284768212e-05,0.006
"serial",19,0.000262141280353201,0.014
"shop",10,0.000137969094922737,0.018
"speed",18,0.000248344370860927,0.016
"stated",3,4.13907284768212e-05,0.006
"timeout",1,1.37969094922737e-05,0.002
"torvalds",1,1.37969094922737e-05,0.002
"ttys",4,5.51876379690949e-05,0.004
"unit",5,6.89845474613687e-05,0.01
"unneeded",1,1.37969094922737e-05,0.002
"unpopular",1,1.37969094922737e-05,0.002
"upsetting",1,1.37969094922737e-05,0.002
"whats",1,1.37969094922737e-05,0.002
"argued",4,5.51876379690949e-05,0.008
"asked",30,0.000413907284768212,0.046
"firewall",2,2.75938189845475e-05,0.002
"managed",9,0.000124172185430464,0.018
"olde",1,1.37969094922737e-05,0.002
"onsite",2,2.75938189845475e-05,0.002
"survey",4,5.51876379690949e-05,0.006
"took",23,0.000317328918322296,0.042
"uncapped",1,1.37969094922737e-05,0.002
"weeks",16,0.00022075055187638,0.026
"worth",27,0.000372516556291391,0.044
"bbc",35,0.000482891832229581,0.032
"crackmice",5,6.89845474613687e-05,0.002
"gerry",1,1.37969094922737e-05,0.002
"nireland",1,1.37969094922737e-05,0.002
"series",8,0.00011037527593819,0.016
"short",19,0.000262141280353201,0.038
"shtml",9,0.000124172185430464,0.014
"team",12,0.000165562913907285,0.022
"fortean",3,4.13907284768212e-05,0.006
"forteanbookreviews",1,1.37969094922737e-05,0.002
"freeserve",2,2.75938189845475e-05,0.004
"gordon",10,0.000137969094922737,0.016
"latest",22,0.000303532008830022,0.038
"mvfiaa",67,0.00092439293598234,0.134
"nessie",1,1.37969094922737e-05,0.002
"reviews",2,2.75938189845475e-05,0.004
"rutter",2,2.75938189845475e-05,0.002
"subscribe",14,0.000193156732891832,0.01
"underwater",2,2.75938189845475e-05,0.004
"amount",17,0.000234547461368653,0.026
"annoy",3,4.13907284768212e-05,0.004
"bounced",1,1.37969094922737e-05,0.002
"core",4,5.51876379690949e-05,0.008
"coupled",1,1.37969094922737e-05,0.002
"deisedesign",1,1.37969094922737e-05,0.002
"d¨¦ise",1,1.37969094922737e-05,0.002
"d¨¦iseditor",1,1.37969094922737e-05,0.002
"elsewhere",14,0.000193156732891832,0.024
"emails",12,0.000165562913907285,0.008
"explained",8,0.00011037527593819,0.016
"falsely",1,1.37969094922737e-05,0.002
"increase",12,0.000165562913907285,0.018
"product",19,0.000262141280353201,0.034
"received",17,0.000234547461368653,0.032
"recent",14,0.000193156732891832,0.028
"servers",17,0.000234547461368653,0.022
"starting",6,8.27814569536424e-05,0.012
"tel",6,8.27814569536424e-05,0.012
"whelan",1,1.37969094922737e-05,0.002
"cas",1,1.37969094922737e-05,0.002
"construed",1,1.37969094922737e-05,0.002
"contrary",5,6.89845474613687e-05,0.008
"convert",8,0.00011037527593819,0.008
"documents",12,0.000165562913907285,0.014
"explicitly",4,5.51876379690949e-05,0.006
"friendly",14,0.000193156732891832,0.018
"lvirden",2,2.75938189845475e-05,0.002
"palmos",4,5.51876379690949e-05,0.006
"plucker",4,5.51876379690949e-05,0.006
"problematic",3,4.13907284768212e-05,0.006
"purl",1,1.37969094922737e-05,0.002
"representing",2,2.75938189845475e-05,0.004
"save",30,0.000413907284768212,0.04
"sept",1,1.37969094922737e-05,0.002
"sitescooper",13,0.000179359823399558,0.006
"tcl",7,9.65783664459161e-05,0.006
"url",59,0.00081401766004415,0.048
"utility",5,6.89845474613687e-05,0.01
"vancouver",3,4.13907284768212e-05,0.006
"virden",3,4.13907284768212e-05,0.006
"whether",14,0.000193156732891832,0.026
"wondering",7,9.65783664459161e-05,0.014
"abiword",5,6.89845474613687e-05,0.004
"antiword",2,2.75938189845475e-05,0.004
"barry",2,2.75938189845475e-05,0.004
"barryg",2,2.75938189845475e-05,0.002
"bofh",1,1.37969094922737e-05,0.002
"consoled",2,2.75938189845475e-05,0.004
"converts",4,5.51876379690949e-05,0.006
"demon",2,2.75938189845475e-05,0.004
"dexter",3,4.13907284768212e-05,0.006
"gonzaga",2,2.75938189845475e-05,0.004
"images",24,0.00033112582781457,0.03
"kssp",1,1.37969094922737e-05,0.002
"mabuhay",1,1.37969094922737e-05,0.002
"openoffice",5,6.89845474613687e-05,0.004
"png",2,2.75938189845475e-05,0.004
"postscript",2,2.75938189845475e-05,0.004
"upd",1,1.37969094922737e-05,0.002
"winfield",2,2.75938189845475e-05,0.004
"headline",3,4.13907284768212e-05,0.006
"mailer",5,6.89845474613687e-05,0.008
"perl",39,0.000538079470198675,0.022
"preferences",9,0.000124172185430464,0.01
"pudge",4,5.51876379690949e-05,0.006
"receiving",5,6.89845474613687e-05,0.01
"releases",11,0.000151766004415011,0.022
"reserved",3,4.13907284768212e-05,0.006
"sid",9,0.000124172185430464,0.008
"stop",23,0.000317328918322296,0.044
"subscribed",5,6.89845474613687e-05,0.01
"abw",1,1.37969094922737e-05,0.002
"anyways",2,2.75938189845475e-05,0.002
"app",2,2.75938189845475e-05,0.004
"author",23,0.000317328918322296,0.014
"burning",3,4.13907284768212e-05,0.004
"catdoc",1,1.37969094922737e-05,0.002
"cdrecord",1,1.37969094922737e-05,0.002
"comments",8,0.00011037527593819,0.014
"consists",1,1.37969094922737e-05,0.002
"conversion",3,4.13907284768212e-05,0.004
"conversions",1,1.37969094922737e-05,0.002
"crossover",1,1.37969094922737e-05,0.002
"depending",6,8.27814569536424e-05,0.012
"dialog",2,2.75938189845475e-05,0.004
"doc",8,0.00011037527593819,0.012
"download",13,0.000179359823399558,0.02
"dual",2,2.75938189845475e-05,0.004
"dvi",1,1.37969094922737e-05,0.002
"edit",1,1.37969094922737e-05,0.002
"exporting",1,1.37969094922737e-05,0.002
"flawlessly",1,1.37969094922737e-05,0.002
"formats",2,2.75938189845475e-05,0.004
"gui",3,4.13907284768212e-05,0.006
"importer",1,1.37969094922737e-05,0.002
"latex",1,1.37969094922737e-05,0.002
"listed",5,6.89845474613687e-05,0.008
"manpage",1,1.37969094922737e-05,0.002
"merrier",1,1.37969094922737e-05,0.002
"microsoft",19,0.000262141280353201,0.028
"multi",6,8.27814569536424e-05,0.01
"nostalgia",1,1.37969094922737e-05,0.002
"palmdoc",1,1.37969094922737e-05,0.002
"paste",1,1.37969094922737e-05,0.002
"pdb",1,1.37969094922737e-05,0.002
"pdf",15,0.000206953642384106,0.012
"permission",2,2.75938189845475e-05,0.004
"redistribute",1,1.37969094922737e-05,0.002
"request",4,5.51876379690949e-05,0.008
"session",3,4.13907284768212e-05,0.004
"significant",12,0.000165562913907285,0.024
"size",94,0.00129690949227373,0.034
"viewer",2,2.75938189845475e-05,0.002
"weight",35,0.000482891832229581,0.01
"wine",2,2.75938189845475e-05,0.004
"wvware",1,1.37969094922737e-05,0.002
"apc",4,5.51876379690949e-05,0.004
"backups",4,5.51876379690949e-05,0.004
"battery",22,0.000303532008830022,0.022
"bgcolor",59,0.00081401766004415,0.004
"bob",17,0.000234547461368653,0.022
"bobm",6,8.27814569536424e-05,0.006
"body",10,0.000137969094922737,0.016
"courier",4,5.51876379690949e-05,0.004
"database",16,0.00022075055187638,0.02
"dbsinfo",11,0.000151766004415011,0.006
"dcontent",1,1.37969094922737e-05,0.002
"dgenerator",1,1.37969094922737e-05,0.002
"div",25,0.000344922737306843,0.004
"dns",35,0.000482891832229581,0.018
"doctype",1,1.37969094922737e-05,0.002
