"term","frequency","density","occurrence"
"behavior",4,1.76421294050192e-05,0.004
"chipsworld",4,1.76421294050192e-05,0.002
"denitto",7,3.08737264587836e-05,0.002
"duba",2,8.82106470250959e-06,0.002
"fayher",1,4.4105323512548e-06,0.002
"followers",3,1.32315970537644e-05,0.004
"ghch",1,4.4105323512548e-06,0.002
"ghcz",1,4.4105323512548e-06,0.002
"gvgfio",1,4.4105323512548e-06,0.002
"gvgjco",1,4.4105323512548e-06,0.002
"gvgkl",1,4.4105323512548e-06,0.002
"inhuman",1,4.4105323512548e-06,0.002
"johannesburg",2,8.82106470250959e-06,0.004
"llamas",9,3.96947911612932e-05,0.002
"lnx",1,4.4105323512548e-06,0.002
"matuda",1,4.4105323512548e-06,0.002
"oppression",1,4.4105323512548e-06,0.002
"pine",1,4.4105323512548e-06,0.002
"presidnt",1,4.4105323512548e-06,0.002
"previous",5,2.2052661756274e-05,0.01
"resent",5,2.2052661756274e-05,0.002
"reynolds",5,2.2052661756274e-05,0.002
"reynoldspurgedate",1,4.4105323512548e-06,0.002
"richest",1,4.4105323512548e-06,0.002
"rts",1,4.4105323512548e-06,0.002
"scan",1,4.4105323512548e-06,0.002
"sightings",4,1.76421294050192e-05,0.002
"steven",2,8.82106470250959e-06,0.002
"stevenmatuda",1,4.4105323512548e-06,0.002
"supporters",2,8.82106470250959e-06,0.004
"theo",1,4.4105323512548e-06,0.002
"tiberius",4,1.76421294050192e-05,0.002
"totaly",1,4.4105323512548e-06,0.002
"victim",1,4.4105323512548e-06,0.002
"amavis",28,0.000123494905835134,0.054
"calculator",2,8.82106470250959e-06,0.004
"careerdev",1,4.4105323512548e-06,0.002
"deimos",1,4.4105323512548e-06,0.002
"ebccb",1,4.4105323512548e-06,0.002
"gnz",1,4.4105323512548e-06,0.002
"mimas",4,1.76421294050192e-05,0.002
"profession",1,4.4105323512548e-06,0.002
"recruiters",1,4.4105323512548e-06,0.002
"salary",1,4.4105323512548e-06,0.002
"seeker",4,1.76421294050192e-05,0.008
"temps",17,7.49790499713315e-05,0.002
"tips",14,6.17474529175672e-05,0.014
"ceebbed",1,4.4105323512548e-06,0.002
"deluxe",1,4.4105323512548e-06,0.002
"einnews",1,4.4105323512548e-06,0.002
"gltz",1,4.4105323512548e-06,0.002
"publishes",1,4.4105323512548e-06,0.002
"regions",1,4.4105323512548e-06,0.002
"adviseby",1,4.4105323512548e-06,0.002
"aird",4,1.76421294050192e-05,0.004
"coted",1,4.4105323512548e-06,0.002
"divulgeto",1,4.4105323512548e-06,0.002
"emphasize",2,8.82106470250959e-06,0.004
"gxuc",1,4.4105323512548e-06,0.002
"keeping",7,3.08737264587836e-05,0.014
"mariam",1,4.4105323512548e-06,0.002
"maseko",2,8.82106470250959e-06,0.002
"nzanga",1,4.4105323512548e-06,0.002
"remuneration",1,4.4105323512548e-06,0.002
"seseseko",1,4.4105323512548e-06,0.002
"upcoming",1,4.4105323512548e-06,0.002
"validation",5,2.2052661756274e-05,0.006
"yourinterest",1,4.4105323512548e-06,0.002
"acceptable",3,1.32315970537644e-05,0.006
"allies",2,8.82106470250959e-06,0.004
"arms",2,8.82106470250959e-06,0.004
"armychief",2,8.82106470250959e-06,0.004
"availed",2,8.82106470250959e-06,0.004
"bodyguards",3,1.32315970537644e-05,0.006
"cabinet",3,1.32315970537644e-05,0.006
"carats",2,8.82106470250959e-06,0.004
"chamber",3,1.32315970537644e-05,0.006
"commencement",2,8.82106470250959e-06,0.004
"commerce",7,3.08737264587836e-05,0.01
"commitment",7,3.08737264587836e-05,0.014
"counsel",2,8.82106470250959e-06,0.004
"defence",5,2.2052661756274e-05,0.006
"diamonds",4,1.76421294050192e-05,0.004
"diplomatic",7,3.08737264587836e-05,0.012
"disclose",2,8.82106470250959e-06,0.004
"edward",7,3.08737264587836e-05,0.008
"entitled",9,3.96947911612932e-05,0.012
"europe",8,3.52842588100384e-05,0.012
"finalized",4,1.76421294050192e-05,0.004
"fkm",2,8.82106470250959e-06,0.004
"foreigner",3,1.32315970537644e-05,0.006
"frederic",2,8.82106470250959e-06,0.004
"ggpw",1,4.4105323512548e-06,0.002
"honour",2,8.82106470250959e-06,0.004
"inspite",2,8.82106470250959e-06,0.004
"jnr",4,1.76421294050192e-05,0.004
"kibasa",2,8.82106470250959e-06,0.004
"lodged",8,3.52842588100384e-05,0.01
"maliba",4,1.76421294050192e-05,0.004
"mines",5,2.2052661756274e-05,0.006
"mpet",2,8.82106470250959e-06,0.004
"mpeti",8,3.52842588100384e-05,0.004
"murdered",5,2.2052661756274e-05,0.006
"nominated",3,1.32315970537644e-05,0.006
"privilege",2,8.82106470250959e-06,0.004
"radicale",2,8.82106470250959e-06,0.004
"sacree",2,8.82106470250959e-06,0.004
"ses",2,8.82106470250959e-06,0.004
"sought",5,2.2052661756274e-05,0.01
"sources",8,3.52842588100384e-05,0.01
"strict",2,8.82106470250959e-06,0.004
"successfully",6,2.64631941075288e-05,0.012
"unanimously",2,8.82106470250959e-06,0.004
"union",2,8.82106470250959e-06,0.004
"usoral",2,8.82106470250959e-06,0.004
"vault",2,8.82106470250959e-06,0.004
"allcommunity",1,4.4105323512548e-06,0.002
"audience",3,1.32315970537644e-05,0.006
"bdfa",1,4.4105323512548e-06,0.002
"branding",2,8.82106470250959e-06,0.002
"capture",3,1.32315970537644e-05,0.004
"carikawan",2,8.82106470250959e-06,0.002
"customizable",1,4.4105323512548e-06,0.002
"entirely",5,2.2052661756274e-05,0.01
"ezernet",5,2.2052661756274e-05,0.002
"friendsearch",11,4.85158558638028e-05,0.002
"giqw",1,4.4105323512548e-06,0.002
"hosted",3,1.32315970537644e-05,0.006
"hotplugins",1,4.4105323512548e-06,0.002
"koh",4,1.76421294050192e-05,0.002
"largest",10,4.4105323512548e-05,0.014
"malaysia",7,3.08737264587836e-05,0.008
"partnerships",1,4.4105323512548e-06,0.002
"pleasantly",1,4.4105323512548e-06,0.002
"plug",2,8.82106470250959e-06,0.002
"powers",1,4.4105323512548e-06,0.002
"significant",5,2.2052661756274e-05,0.004
"steadily",2,8.82106470250959e-06,0.004
"aba",1,4.4105323512548e-06,0.002
"andromeda",7,3.08737264587836e-05,0.002
"aubrnh",1,4.4105323512548e-06,0.002
"comcast",1,4.4105323512548e-06,0.002
"compiled",5,2.2052661756274e-05,0.006
"eccfe",1,4.4105323512548e-06,0.002
"gzlw",1,4.4105323512548e-06,0.002
"keyword",1,4.4105323512548e-06,0.002
"occupation",1,4.4105323512548e-06,0.002
"pcppcs",1,4.4105323512548e-06,0.002
"region",1,4.4105323512548e-06,0.002
"vfydjyqfcorbe",1,4.4105323512548e-06,0.002
"ebfdf",1,4.4105323512548e-06,0.002
"ecfe",1,4.4105323512548e-06,0.002
"fileservergrzahame",1,4.4105323512548e-06,0.002
"guec",1,4.4105323512548e-06,0.002
"jchoate",5,2.2052661756274e-05,0.002
"newyork",5,2.2052661756274e-05,0.002
"acjvhinugt",1,4.4105323512548e-06,0.002
"afm",5,2.2052661756274e-05,0.002
"americanfinancialbrkg",1,4.4105323512548e-06,0.002
"amfin",17,7.49790499713315e-05,0.002
"annuities",6,2.64631941075288e-05,0.004
"approach",7,3.08737264587836e-05,0.008
"brianb",1,4.4105323512548e-06,0.002
"decfeb",1,4.4105323512548e-06,0.002
"dleqvrtgpmuhfvzzlq",1,4.4105323512548e-06,0.002
"dramatically",2,8.82106470250959e-06,0.002
"ebdf",1,4.4105323512548e-06,0.002
"eia",4,1.76421294050192e-05,0.002
"elite",6,2.64631941075288e-05,0.002
"environment",4,1.76421294050192e-05,0.006
"gplc",1,4.4105323512548e-06,0.002
"grown",3,1.32315970537644e-05,0.004
"hook",4,1.76421294050192e-05,0.006
"incomizer",2,8.82106470250959e-06,0.002
"increasing",5,2.2052661756274e-05,0.006
"indexed",6,2.64631941075288e-05,0.004
"inflationizer",2,8.82106470250959e-06,0.002
"powerpoint",4,1.76421294050192e-05,0.006
"practice",2,8.82106470250959e-06,0.002
"representatives",3,1.32315970537644e-05,0.004
"scenarios",2,8.82106470250959e-06,0.002
"seminar",9,3.96947911612932e-05,0.008
"senior",12,5.29263882150576e-05,0.018
"seniors",2,8.82106470250959e-06,0.002
"simpler",2,8.82106470250959e-06,0.002
"auth",1,4.4105323512548e-06,0.002
"chel",4,1.76421294050192e-05,0.002
"cipher",3,1.32315970537644e-05,0.006
"corporate",5,2.2052661756274e-05,0.008
"elektra",4,1.76421294050192e-05,0.002
"focus",7,3.08737264587836e-05,0.008
"fontana",1,4.4105323512548e-06,0.002
"gclw",1,4.4105323512548e-06,0.002
"gnome",4,1.76421294050192e-05,0.002
"jeannette",1,4.4105323512548e-06,0.002
"marninainj",3,1.32315970537644e-05,0.002
"moscow",1,4.4105323512548e-06,0.002
"peer",1,4.4105323512548e-06,0.002
"rol",5,2.2052661756274e-05,0.002
"sabsifgct",1,4.4105323512548e-06,0.002
"tls",2,8.82106470250959e-06,0.002
"unregistered",1,4.4105323512548e-06,0.002
"whoson",1,4.4105323512548e-06,0.002
"bdf",1,4.4105323512548e-06,0.002
"ggow",1,4.4105323512548e-06,0.002
"mrson",2,8.82106470250959e-06,0.002
"aaff",1,4.4105323512548e-06,0.002
"accomplish",1,4.4105323512548e-06,0.002
"authority",3,1.32315970537644e-05,0.004
"babalola",2,8.82106470250959e-06,0.002
"centered",2,8.82106470250959e-06,0.004
"deliberations",1,4.4105323512548e-06,0.002
"drafted",1,4.4105323512548e-06,0.002
"electirc",1,4.4105323512548e-06,0.002
"entitlement",1,4.4105323512548e-06,0.002
"fronting",1,4.4105323512548e-06,0.002
"gtqc",1,4.4105323512548e-06,0.002
"humble",1,4.4105323512548e-06,0.002
"intuition",1,4.4105323512548e-06,0.002
"invoice",1,4.4105323512548e-06,0.002
"localhst",3,1.32315970537644e-05,0.006
"nepa",2,8.82106470250959e-06,0.002
"offshore",9,3.96947911612932e-05,0.012
"osawa",4,1.76421294050192e-05,0.002
"partern",1,4.4105323512548e-06,0.002
"respon",1,4.4105323512548e-06,0.002
"satisfies",1,4.4105323512548e-06,0.002
"secretariat",3,1.32315970537644e-05,0.006
"servant",2,8.82106470250959e-06,0.004
"seventy",4,1.76421294050192e-05,0.008
"transacton",1,4.4105323512548e-06,0.002
"tune",1,4.4105323512548e-06,0.002
"withdrawn",1,4.4105323512548e-06,0.002
"appear",8,3.52842588100384e-05,0.008
"asking",2,8.82106470250959e-06,0.004
"billed",3,1.32315970537644e-05,0.006
"callsaver",1,4.4105323512548e-06,0.002
"connected",2,8.82106470250959e-06,0.004
"destinations",1,4.4105323512548e-06,0.002
"dialling",1,4.4105323512548e-06,0.002
"edbcecdebcfa",1,4.4105323512548e-06,0.002
"forwarded",3,1.32315970537644e-05,0.006
"gchdc",1,4.4105323512548e-06,0.002
"german",1,4.4105323512548e-06,0.002
"germany",10,4.4105323512548e-05,0.014
"heading",3,1.32315970537644e-05,0.004
"inconvenienced",1,4.4105323512548e-06,0.002
"instance",5,2.2052661756274e-05,0.01
"launched",4,1.76421294050192e-05,0.008
"mobile",14,6.17474529175672e-05,0.012
"mobiles",1,4.4105323512548e-06,0.002
"pdialpha",2,8.82106470250959e-06,0.002
"pdiasubscribe",1,4.4105323512548e-06,0.002
"pdibeta",4,1.76421294050192e-05,0.002
"reducing",1,4.4105323512548e-06,0.002
"unsure",1,4.4105323512548e-06,0.002
"usereu",1,4.4105323512548e-06,0.002
"uudial",1,4.4105323512548e-06,0.002
"zoom",3,1.32315970537644e-05,0.002
"ago",3,1.32315970537644e-05,0.006
"aircraft",3,1.32315970537644e-05,0.004
"answers",3,1.32315970537644e-05,0.004
"applied",6,2.64631941075288e-05,0.01
"astm",1,4.4105323512548e-06,0.002
"attic",2,8.82106470250959e-06,0.002
"attics",1,4.4105323512548e-06,0.002
"australian",1,4.4105323512548e-06,0.002
"barlink",1,4.4105323512548e-06,0.002
"barrier",3,1.32315970537644e-05,0.002
"benthien",1,4.4105323512548e-06,0.002
"blaming",2,8.82106470250959e-06,0.002
"blends",1,4.4105323512548e-06,0.002
"bogus",1,4.4105323512548e-06,0.002
"btu",1,4.4105323512548e-06,0.002
"calculations",1,4.4105323512548e-06,0.002
"carole",1,4.4105323512548e-06,0.002
"cellulose",1,4.4105323512548e-06,0.002
"ceramic",2,8.82106470250959e-06,0.002
"chapter",1,4.4105323512548e-06,0.002
"cla",2,8.82106470250959e-06,0.002
"coating",1,4.4105323512548e-06,0.002
"coatings",4,1.76421294050192e-05,0.002
"coffee",3,1.32315970537644e-05,0.004
"complacent",1,4.4105323512548e-06,0.002
"component",2,8.82106470250959e-06,0.004
"conduction",1,4.4105323512548e-06,0.002
"conforming",1,4.4105323512548e-06,0.002
"contribute",1,4.4105323512548e-06,0.002
"convection",1,4.4105323512548e-06,0.002
"convective",1,4.4105323512548e-06,0.002
"coolers",1,4.4105323512548e-06,0.002
"covered",1,4.4105323512548e-06,0.002
"covering",6,2.64631941075288e-05,0.01
"cowboys",1,4.4105323512548e-06,0.002
"coworkers",1,4.4105323512548e-06,0.002
"cpan",3,1.32315970537644e-05,0.002
"cpanmail",1,4.4105323512548e-06,0.002
"cpi",13,5.73369205663124e-05,0.002
"cpillc",32,0.000141137035240153,0.002
"cpilogo",1,4.4105323512548e-06,0.002
"craft",3,1.32315970537644e-05,0.002
"crawl",1,4.4105323512548e-06,0.002
"criteria",4,1.76421294050192e-05,0.008
"crumb",1,4.4105323512548e-06,0.002
"cups",1,4.4105323512548e-06,0.002
"cushions",1,4.4105323512548e-06,0.002
"definitely",3,1.32315970537644e-05,0.004
"depending",2,8.82106470250959e-06,0.004
"designed",6,2.64631941075288e-05,0.01
"dik",2,8.82106470250959e-06,0.002
"dirk",1,4.4105323512548e-06,0.002
"disclaimers",1,4.4105323512548e-06,0.002
"dispensing",1,4.4105323512548e-06,0.002
"distributor",2,8.82106470250959e-06,0.002
"dynasolve",2,8.82106470250959e-06,0.002
"electricity",1,4.4105323512548e-06,0.002
"emit",1,4.4105323512548e-06,0.002
"enviroline",2,8.82106470250959e-06,0.002
"epoxies",1,4.4105323512548e-06,0.002
"equal",6,2.64631941075288e-05,0.012
"equipment",6,2.64631941075288e-05,0.004
"especially",1,4.4105323512548e-06,0.002
"evaluation",9,3.96947911612932e-05,0.01
"ffffc",18,7.93895823225863e-05,0.002
"fiberglass",2,8.82106470250959e-06,0.002
"fire",8,3.52842588100384e-05,0.01
"fireproof",1,4.4105323512548e-06,0.002
"flx",2,8.82106470250959e-06,0.002
"foam",10,4.4105323512548e-05,0.002
"foamer",1,4.4105323512548e-06,0.002
"forced",3,1.32315970537644e-05,0.006
"forces",2,8.82106470250959e-06,0.004
"forumdiscussion",2,8.82106470250959e-06,0.002
"freezers",1,4.4105323512548e-06,0.002
"froth",1,4.4105323512548e-06,0.002
"frothpak",2,8.82106470250959e-06,0.002
"funding",10,4.4105323512548e-05,0.012
"garbage",2,8.82106470250959e-06,0.002
"gas",2,8.82106470250959e-06,0.004
"gidyc",1,4.4105323512548e-06,0.002
"glas",3,1.32315970537644e-05,0.002
"graco",2,8.82106470250959e-06,0.002
"gun",5,2.2052661756274e-05,0.008
"gusmer",3,1.32315970537644e-05,0.002
"hell",7,3.08737264587836e-05,0.008
"icynene",1,4.4105323512548e-06,0.002
"ignoring",1,4.4105323512548e-06,0.002
"impartial",1,4.4105323512548e-06,0.002
"industryforum",2,8.82106470250959e-06,0.002
"inquiries",4,1.76421294050192e-05,0.008
"inset",57,0.000251400344021523,0.002
"inspectors",1,4.4105323512548e-06,0.002
"insta",1,4.4105323512548e-06,0.002
"insulation",4,1.76421294050192e-05,0.002
"insulations",1,4.4105323512548e-06,0.002
"issues",4,1.76421294050192e-05,0.006
"jacket",1,4.4105323512548e-06,0.002
"joists",1,4.4105323512548e-06,0.002
"knows",2,8.82106470250959e-06,0.004
"lackey",1,4.4105323512548e-06,0.002
"lecture",1,4.4105323512548e-06,0.002
"liabilities",3,1.32315970537644e-05,0.004
"limitations",5,2.2052661756274e-05,0.006
"liners",1,4.4105323512548e-06,0.002
"listings",6,2.64631941075288e-05,0.01
"locate",9,3.96947911612932e-05,0.008
"mahaffey",1,4.4105323512548e-06,0.002
"maybe",10,4.4105323512548e-05,0.016
"measure",1,4.4105323512548e-06,0.002
"measuring",1,4.4105323512548e-06,0.002
"melt",1,4.4105323512548e-06,0.002
"mms",1,4.4105323512548e-06,0.002
"moderator",1,4.4105323512548e-06,0.002
"murph",1,4.4105323512548e-06,0.002
"navy",41,0.000180831826401447,0.006
"obsolete",1,4.4105323512548e-06,0.002
"onion",3,1.32315970537644e-05,0.002
"otto",1,4.4105323512548e-06,0.002
"pak",1,4.4105323512548e-06,0.002
"particularly",1,4.4105323512548e-06,0.002
"pda",2,8.82106470250959e-06,0.004
"perform",1,4.4105323512548e-06,0.002
"perl",2,8.82106470250959e-06,0.002
"perlmail",1,4.4105323512548e-06,0.002
"phase",1,4.4105323512548e-06,0.002
"phosgene",1,4.4105323512548e-06,0.002
"plumpmt",1,4.4105323512548e-06,0.002
"plural",1,4.4105323512548e-06,0.002
"plywood",1,4.4105323512548e-06,0.002
"polyurea",2,8.82106470250959e-06,0.002
"polyureas",1,4.4105323512548e-06,0.002
"polyurethane",1,4.4105323512548e-06,0.002
"porous",1,4.4105323512548e-06,0.002
"posted",1,4.4105323512548e-06,0.002
"powerup",2,8.82106470250959e-06,0.002
"prd",6,2.64631941075288e-05,0.002
"probler",3,1.32315970537644e-05,0.002
"processes",1,4.4105323512548e-06,0.002
"procurement",4,1.76421294050192e-05,0.008
"professed",1,4.4105323512548e-06,0.002
"prove",1,4.4105323512548e-06,0.002
"publication",1,4.4105323512548e-06,0.002
"qpsmtpd",1,4.4105323512548e-06,0.002
"quietly",1,4.4105323512548e-06,0.002
"qxvroefefx",3,1.32315970537644e-05,0.002
"radiant",1,4.4105323512548e-06,0.002
"refrigerators",1,4.4105323512548e-06,0.002
"repeat",36,0.000158779164645173,0.006
"requires",9,3.96947911612932e-05,0.018
"resin",1,4.4105323512548e-06,0.002
"roofpak",1,4.4105323512548e-06,0.002
"ruptures",1,4.4105323512548e-06,0.002
"saying",5,2.2052661756274e-05,0.01
"seat",2,8.82106470250959e-06,0.004
"sense",8,3.52842588100384e-05,0.016
"sick",3,1.32315970537644e-05,0.004
"smallest",1,4.4105323512548e-06,0.002
"smoke",2,8.82106470250959e-06,0.004
"spaces",3,1.32315970537644e-05,0.006
"specifiers",1,4.4105323512548e-06,0.002
"spent",4,1.76421294050192e-05,0.008
"spfa",2,8.82106470250959e-06,0.002
"sprayers",1,4.4105323512548e-06,0.002
"stand",6,2.64631941075288e-05,0.012
"standardized",1,4.4105323512548e-06,0.002
"stick",2,8.82106470250959e-06,0.004
"stupid",1,4.4105323512548e-06,0.002
"tank",1,4.4105323512548e-06,0.002
"thrown",1,4.4105323512548e-06,0.002
"tilebond",1,4.4105323512548e-06,0.002
"tip",7,3.08737264587836e-05,0.008
"trusses",1,4.4105323512548e-06,0.002
"urethane",1,4.4105323512548e-06,0.002
"valueclick",2,8.82106470250959e-06,0.002
"various",4,1.76421294050192e-05,0.008
"vaunted",1,4.4105323512548e-06,0.002
"warehouse",10,4.4105323512548e-05,0.014
"welcomes",1,4.4105323512548e-06,0.002
"william",1,4.4105323512548e-06,0.002
"writer",1,4.4105323512548e-06,0.002
"xmeta",1,4.4105323512548e-06,0.002
"acjvxcu",1,4.4105323512548e-06,0.002
"bfed",1,4.4105323512548e-06,0.002
"cbb",5,2.2052661756274e-05,0.004
"diq",1,4.4105323512548e-06,0.002
"evwvqjcawyqgkemxw",1,4.4105323512548e-06,0.002
"fit",8,3.52842588100384e-05,0.01
"gmyqc",1,4.4105323512548e-06,0.002
"medicare",2,8.82106470250959e-06,0.002
"rooks",5,2.2052661756274e-05,0.002
"slowly",2,8.82106470250959e-06,0.002
"specified",4,1.76421294050192e-05,0.004
"supplement",2,8.82106470250959e-06,0.002
"tap",3,1.32315970537644e-05,0.004
"todd",6,2.64631941075288e-05,0.004
"twg",23,0.00010144224407886,0.002
"adinjgwiibibjkzxiijaiignlbgxzcgfjawnpsiwiibjzwxscgfkzgluzzimci",1,4.4105323512548e-06,0.002
"agriculture",2,8.82106470250959e-06,0.002
"agslzvbnq",1,4.4105323512548e-06,0.002
"agvpzhpsixntaiihdpzhropsimjiiihzhbglnbjidgwijgdqogicagicagicagicagidx",1,4.4105323512548e-06,0.002
"ahqijiijgdqogicagicagicagicagidxkaxygywxpzimnlbnrlcii",1,4.4105323512548e-06,0.002
"ahqijiijzmudcbmywnlpsjbcmlhbcwgsgvsdmvawnhlcbzywzlxnlcmlmiibzaxplpsiy",1,4.4105323512548e-06,0.002
"ara",2,8.82106470250959e-06,0.004
"arhaiflssfngzamo",1,4.4105323512548e-06,0.002
"austria",4,1.76421294050192e-05,0.006
"awdoddindmiigjnysbiiimwmdawrkyipianciagicagicagicagidxkaxygywxpzimnl",1,4.4105323512548e-06,0.002
"awdupsjbaipjxmbigzhyuikfyawfslcbizwxzxrpyesihnhbnmtcvyawyiihnpemu",1,4.4105323512548e-06,0.002
"awfslcbizwxzxrpyesihnhbnmtcvyawyiihnpemuijiipiogdqogicagicagicagicagifvw",1,4.4105323512548e-06,0.002
"awfslcbizwxzxrpyesihnhbnmtcvyawyiihnpemuijiipjxpbwcgcjjpsjodhrwoivmjay",1,4.4105323512548e-06,0.002
"awnhlcbzywzlxnlcmlmiibzaxplpsiyijjbnrlbgxpzvudcanciagicagicagicagicagcvh",1,4.4105323512548e-06,0.002
"awnpsiwiibjzwxscgfkzgluzzimci",1,4.4105323512548e-06,0.002
"awrpsijrkzgrkzgiibbgluaziizgrkzgriigywxpbmsiingrkzgrkyipgkpgrpdibhbgln",1,4.4105323512548e-06,0.002
"awwdxrzpcmbpjwvdgq",1,4.4105323512548e-06,0.002
"bdpcmbpjwvyjyni",1,4.4105323512548e-06,0.002
"belgium",4,1.76421294050192e-05,0.006
"bglnbjiyvudgvyijgdqogicagicagicagicagidxywjszsbawradindeiibibjkzxi",1,4.4105323512548e-06,0.002
"bgugdghlieplltqwmcbjbuzwnihrozsbjbnrlcmldcbahjvdwdoiefeuwgdlacbkewh",1,4.4105323512548e-06,0.002
"bhbhzgrpbmcijaipgkicagicagicagidxcjgdqogicagicagicagicadgqgymdjbxvcji",1,4.4105323512548e-06,0.002
"bhnwywnpbmcijaiignlbgxwywrkawnpsiwiibozwlnahqijmyijnciagicagicagicadhi",1,4.4105323512548e-06,0.002
"bignvbgypsijrkzgrkzgijfbwfpbdolzvbnq",1,4.4105323512548e-06,0.002
"biiimwmdawrkyipknpuqgdqogicagicagicagicagicgruzgrunusvzfpcmbpjwvyjg",1,4.4105323512548e-06,0.002
"bjibgvmdci",1,4.4105323512548e-06,0.002
"bjiyvudgvyijzmudcbmywnlpsjwzxjkywhlcbbcmlhbcwgsgvsdmvawnhlcbzywzlxnl",1,4.4105323512548e-06,0.002
"bmcgdmlhiexbtiwgswzxjuzxqsieltregywkifbtvelzvbnq",1,4.4105323512548e-06,0.002
"bmjzcdslrkpgkicagicagicagidwvdhi",1,4.4105323512548e-06,0.002
"bnmtcvyawyiihnpemuijiipjxiplbsyxliywnriakicagicagicagicagicagiezlyxrcmvz",1,4.4105323512548e-06,0.002
"bnrlcii",1,4.4105323512548e-06,0.002
"brpbgzgvzwnawuiguigvhyggdmlkzwgawwdxqlzvbnq",1,4.4105323512548e-06,0.002
"bsbmdwjdglvbnmgdmlhiexhbiwgswzxjuzxqsieltregywkifbtvelzvbnq",1,4.4105323512548e-06,0.002
"bsgtxvuifncmvldcwgtgtgriakicagicagicagicagicbucvlbiwgrmfubgluzywgtiu",1,4.4105323512548e-06,0.002
"bwfydelqpcmbpjwvyjgvhjhyluzybzwnobmsbdiakicagicagicagicagicblbmfi",1,4.4105323512548e-06,0.002
"bwljiakicagicagicagicagicbjucbhzgryzxnzihdoawnoihdpbgwgzjlyxrsesbyzwryvz",1,4.4105323512548e-06,0.002
"cbhyluzzimcigyvsbhbhzgrpbmcijaipgkicagicagicagidxcjgdqogicagicagicag",1,4.4105323512548e-06,0.002
"cbsyxkgcmvzbxdglvbjwvzmuddli",1,4.4105323512548e-06,0.002
"cdovlziwmincymdgumjuylbybvlrcikdniuzlmiibawradimjmiibozwlnahq",1,4.4105323512548e-06,0.002
"cfucyzzxjpziigclztimii",1,4.4105323512548e-06,0.002
"cgvjawzpyfawupcipjwvzmuddlrpdjnciagicagicagicagidwvdgq",1,4.4105323512548e-06,0.002
"ciagicagicagicalrypgkicagicagicalrhymxlpgkicagicagicadgfibgugdlkdgg",2,8.82106470250959e-06,0.002
"cjnciagicagicagpcywjsztnciagicagicagphrhymxlihdpzhropsiodaiigjvcmrlcji",2,8.82106470250959e-06,0.002
"cmgdqogicagicagifrlyhubxvzkguvjdxjpdhkgulzdgvtiexzcgqwxsihjpzhihjl",1,4.4105323512548e-06,0.002
"cmlhbcwgsgvsdmvawnhlcbzywzlxnlcmlmiibzaxplpsiyijqywgdqogicagicagicagicag",1,4.4105323512548e-06,0.002
"cmlhbcwgsgvsdmvawnhlcbzywzlxnlcmlmijqiakicagicagicagicagicbwawrlbybyzwnv",1,4.4105323512548e-06,0.002
